tweet_id,timestamp,text,rating_numerator,rating_denominator,name,dog_stage,retweet_count,favorite_count,jpg_url,img_num,dog_breed,dog,prob_final
887473957103951883,2017-07-19 00:47:34+00:00,This is Canela. She attempted some fancy porch pics. They were unsuccessful.  someone help her ,13.0,10,Canela,,15052,60254,https://pbs.twimg.com/media/DFDw2tyUQAAAFke.jpg,2,Pembroke,True,0.809197
887343217045368832,2017-07-18 16:08:03+00:00,You may not have known you needed to see this today.  please enjoy (IG: emmylouroo) ,13.0,10,None,,8821,29616,https://pbs.twimg.com/ext_tw_video_thumb/887343120832229379/pu/img/6HSuFrW1lzI_9Mht.jpg,1,Mexican_hairless,True,0.330741
887101392804085760,2017-07-18 00:07:08+00:00,This... is a Jubilant Antarctic House Bear. We only rate dogs. Please only send dogs. Thank you...  would suffocate in floof ,12.0,10,None,,4999,27011,https://pbs.twimg.com/media/DE-eAq6UwAA-jaE.jpg,1,Samoyed,True,0.733942
886983233522544640,2017-07-17 16:17:36+00:00,This is Maya. She's very shy. Rarely leaves her cup.  would find her an environment to thrive in ,13.0,10,Maya,,6328,30424,https://pbs.twimg.com/media/DE8yicJW0AAAvBJ.jpg,2,Chihuahua,True,0.793469
886736880519319552,2017-07-16 23:58:41+00:00,"This is Mingus. He's a wonderful father to his smol pup. Confirmed , but he needs your help

 ",13.0,10,Mingus,,2635,10506,https://pbs.twimg.com/media/DE5Se8FXcAAJFx4.jpg,1,Kuvasz,True,0.309706
886366144734445568,2017-07-15 23:25:31+00:00,This is Roscoe. Another pupper fallen victim to spontaneous tongue ejections. Get the BlepiPen immediate.  deep breaths Roscoe ,12.0,10,Roscoe,pupper,2634,18569,https://pbs.twimg.com/media/DE0BTnQUwAApKEH.jpg,1,French_bulldog,True,0.999201
886258384151887873,2017-07-15 16:17:19+00:00,This is Waffles. His doggles are pupside down. Unsure how to fix.  someone assist Waffles ,13.0,10,Waffles,,5298,24552,https://pbs.twimg.com/media/DEyfTG4UMAE4aE9.jpg,1,Pug,True,0.943575
885984800019947520,2017-07-14 22:10:11+00:00,Viewer discretion advised. This is Jimbo. He will rip ur finger right h*ckin off. Other dog clearly an accessory.  pls pet with caution ,12.0,10,Jimbo,,5624,28643,https://pbs.twimg.com/media/DEumeWWV0AA-Z61.jpg,1,Blenheim_spaniel,True,0.972494
885528943205470208,2017-07-13 15:58:47+00:00,This is Maisey. She fell asleep mid-excavation. Happens to the best of us.  would pat noggin approvingly ,13.0,10,Maisey,,5339,31633,https://pbs.twimg.com/media/DEoH3yvXgAAzQtS.jpg,1,Pug,True,0.369275
885167619883638784,2017-07-12 16:03:00+00:00,Here we have a corgi undercover as a malamute. Pawbably doing important investigative work. Zero control over tongue happenings.  ,13.0,10,None,,3673,19280,https://pbs.twimg.com/media/DEi_N9qXYAAgEEw.jpg,4,Malamute,True,0.8124819999999999
884925521741709313,2017-07-12 00:01:00+00:00,"This is Earl. He found a hat. Nervous about what you think of it.  it's delightful, Earl ",12.0,10,Earl,,15051,67389,https://pbs.twimg.com/media/DEfjEaNXkAAtPlj.jpg,1,Italian_greyhound,True,0.259916
884876753390489601,2017-07-11 20:47:12+00:00,This is Lola. It's her first time outside. Must test the earth and taste the atmosphere.  you're doing great Lola ,13.0,10,Lola,,4678,24423,https://pbs.twimg.com/media/DEe2tZXXkAAwyX3.jpg,1,Chow,True,0.822103
884562892145688576,2017-07-11 00:00:02+00:00,This is Kevin. He's just so happy.  what is your secret Kevin ,13.0,10,Kevin,,3918,21351,https://pbs.twimg.com/media/DEaZQkfXUAEC7qB.jpg,1,Pug,True,0.5464060000000001
884441805382717440,2017-07-10 15:58:53+00:00,"I present to you, Pup in Hat. Pup in Hat is great for all occasions. Extremely versatile. Compact as h*ck.  (IG: itselizabethgales) ",14.0,10,None,,4799,23889,https://pbs.twimg.com/media/DEYrIZwWsAA2Wo5.jpg,1,Pembroke,True,0.993225
884162670584377345,2017-07-09 21:29:42+00:00,Meet Yogi. He doesn't have any important dog meetings today he just enjoys looking his best at all times.  for dangerously dapper doggo ,12.0,10,Yogi,doggo,2510,17968,https://pbs.twimg.com/media/DEUtQbzW0AUTv_o.jpg,1,German_shepherd,True,0.707046
883838122936631299,2017-07-09 00:00:04+00:00,This is Noah. He can't believe someone made this mess. Got the vacuum out for you though. Offered to help clean pup.  super good boy ,12.0,10,Noah,,2867,19201,https://pbs.twimg.com/media/DEQGFgAXUAAEvfi.jpg,1,Doberman,True,0.610946
883482846933004288,2017-07-08 00:28:19+00:00,"This is Bella. She hopes her smile made you smile. If not, she is also offering you her favorite monkey. 13.5/10 ",13.5,10,Bella,,8282,40260,https://pbs.twimg.com/media/DELC9dZXUAADqUk.jpg,1,Golden_retriever,True,0.943082
883360690899218434,2017-07-07 16:22:55+00:00,Meet Grizzwald. He may be the floofiest floofer I ever did see. Lost eyes saving a schoolbus from a volcano erpuption.  heroic as h*ck ,13.0,10,Grizzwald,floofer,3088,19969,https://pbs.twimg.com/media/DEJT3FeXoAAtwUy.jpg,1,Chow,True,0.987997
883117836046086144,2017-07-07 00:17:54+00:00,"Please only send dogs. We don't rate mechanics, no matter how h*ckin good. Thank you...  would sneak a pat ",13.0,10,None,,5544,32553,https://pbs.twimg.com/media/DEF2-_hXoAAs62q.jpg,2,Golden_retriever,True,0.949562
882992080364220416,2017-07-06 15:58:11+00:00,This is Rusty. He wasn't ready for the first pic. Clearly puppared for the second.  confirmed great boy ,13.0,10,Rusty,,3250,21005,https://pbs.twimg.com/media/DEEEnIqXYAAiJh_.jpg,1,Eskimo_dog,True,0.466778
882762694511734784,2017-07-06 00:46:41+00:00,This is Gus. He's quite the cheeky pupper. Already perfected the disinterested wink.  would let steal my girl ,12.0,10,Gus,pupper,4106,24832,https://pbs.twimg.com/media/DEAz_HHXsAA-p_z.jpg,1,Labrador_retriever,True,0.85005
882627270321602560,2017-07-05 15:48:34+00:00,This is Stanley. He has his first swim lesson today. Doggle straps adjusted. Ready to go.  Phelps is nervous (IG: stanleythe_corgi) ,13.0,10,Stanley,,5074,24634,https://pbs.twimg.com/media/DD-40X3WAAAJPU5.jpg,1,Pembroke,True,0.542982
882268110199369728,2017-07-04 16:01:23+00:00,This is Alfy. You're witnessing his first watermelon experience. I think it was a success.  happy 4th Alfy 🇺🇸 ,13.0,10,Alfy,,9651,39238,https://pbs.twimg.com/media/DD5yKdPW0AArzX8.jpg,1,Golden_retriever,True,0.762211
881906580714921986,2017-07-03 16:04:48+00:00,This is Rey. He's a Benebop Cumberfloof.  dangerously pettable ,12.0,10,Rey,,2858,21466,https://pbs.twimg.com/media/DD0pWm9XcAAeSBL.jpg,1,Weimaraner,True,0.291539
881666595344535552,2017-07-03 00:11:11+00:00,This is Gary. He couldn't miss this puppertunity for a selfie. Flawless focusing skills.  would boop intensely ,13.0,10,Gary,,8972,44597,https://pbs.twimg.com/media/DDxPFwbWAAEbVVR.jpg,1,Saluki,True,0.529012
881536004380872706,2017-07-02 15:32:16+00:00,"Here is a pupper approaching maximum borkdrive. Zooming at never before seen speeds.  paw-inspiring af 
(IG: puffie_the_chow) ",14.0,10,None,pupper,13427,43495,https://pbs.twimg.com/ext_tw_video_thumb/881535971568889856/pu/img/9bawiZ--8FKywTkz.jpg,1,Samoyed,True,0.281463
880872448815771648,2017-06-30 19:35:32+00:00,Ugh not again. We only rate dogs. Please don't send in well-dressed  floppy-tongued street penguins. Dogs only please. Thank you...  ,12.0,10,None,,3206,18727,https://pbs.twimg.com/media/DDl8zzJW0AAisCJ.jpg,1,Pembroke,True,0.791416
880465832366813184,2017-06-29 16:39:47+00:00,This is Bella. She had her first beach experience this morning. Complete success.  would perform a sandy boop ,12.0,10,Bella,,5224,25048,https://pbs.twimg.com/media/DDgK-J4XUAIEV9W.jpg,1,Golden_retriever,True,0.913255
880221127280381952,2017-06-29 00:27:25+00:00,Meet Jesse. He's a Fetty Woof. His tongue ejects without warning. A true bleptomaniac.  would snug well ,12.0,10,Jesse,,3475,23688,https://pbs.twimg.com/media/DDcscbXU0AIfDzs.jpg,1,Chihuahua,True,0.238525
880095782870896641,2017-06-28 16:09:20+00:00,Please don't send in photos without dogs in them. We're not @porch_rates. Insubordinate and churlish. Pretty good porch tho  ,11.0,10,None,,3660,24361,https://pbs.twimg.com/media/DDa6ckbXgAAM1vV.jpg,1,Miniature_pinscher,True,0.120298
879862464715927552,2017-06-28 00:42:13+00:00,This is Romeo. He would like to do an entrance. Requesting your immediate assistance.  ,13.0,10,Romeo,,2937,19724,https://pbs.twimg.com/media/DDXmPrbWAAEKMvy.jpg,3,Basset,True,0.813507
879492040517615616,2017-06-27 00:10:17+00:00,This is Bailey. He thinks you should measure ear length for signs of growth instead.  ,12.0,10,Bailey,,2630,20720,https://pbs.twimg.com/media/DDSVWMvXsAEgmMK.jpg,1,German_short-haired_pointer,True,0.479896
879415818425184262,2017-06-26 19:07:24+00:00,This is Duddles. He did an attempt.  someone help him (vid by Georgia Felici) ,13.0,10,Duddles,,37502,92978,https://pbs.twimg.com/ext_tw_video_thumb/879415784908390401/pu/img/cX7XI1TnUsseGET5.jpg,1,English_springer,True,0.383404
879008229531029506,2017-06-25 16:07:47+00:00,This is Beau. That is Beau's balloon. He takes it everywhere.  would protect at all costs ,13.0,10,Beau,,2249,16805,https://pbs.twimg.com/media/DDLdUrqXYAMOVzY.jpg,1,Vizsla,True,0.960513
878776093423087618,2017-06-25 00:45:22+00:00,This is Snoopy. He's a proud PrideMonthPuppo. Impeccable handwriting for not having thumbs.  would love back PrideMonth ,13.0,10,Snoopy,puppo,3444,17153,https://pbs.twimg.com/media/DDIKMXzW0AEibje.jpg,2,Italian_greyhound,True,0.734684
878281511006478336,2017-06-23 16:00:04+00:00,"Meet Shadow. In an attempt to reach maximum zooming borkdrive, he tore his ACL. Still  tho. Help him out below

 ",13.0,10,Shadow,,1079,6790,https://pbs.twimg.com/media/DDBIX9QVYAAohGa.jpg,1,Basset,True,0.32042
878057613040115712,2017-06-23 01:10:23+00:00,This is Emmy. She was adopted today. Massive round of pupplause for Emmy and her new family.  for all involved ,14.0,10,Emmy,,5750,37179,https://pbs.twimg.com/media/DC98vABUIAA97pz.jpg,1,French_bulldog,True,0.839097
877736472329191424,2017-06-22 03:54:17+00:00,This is Aja. She was just told she's a good dog. Suspicions confirmed.  would tell again ,13.0,10,Aja,,15847,69410,https://pbs.twimg.com/media/DC5YqoQW0AArOLH.jpg,2,Chesapeake_bay_retriever,True,0.8379559999999999
877556246731214848,2017-06-21 15:58:08+00:00,This is Penny. She's both pupset and fired pup. Not pleased w your barbaric attempts at cleanliness.  would enjoy more shampoo options ,12.0,10,Penny,,3174,19923,https://pbs.twimg.com/media/DC20wEcW0AAf59m.jpg,1,Basset,True,0.995368
877316821321428993,2017-06-21 00:06:44+00:00,"Meet Dante. At first he wasn't a fan of his new raincoat, then he saw his reflection. H*ckin handsome.  for water resistant good boy ",13.0,10,Dante,,4354,24187,https://pbs.twimg.com/media/DCza_vtXkAQXGpC.jpg,1,Saluki,True,0.5099670000000001
877201837425926144,2017-06-20 16:29:50+00:00,This is Nelly. He graduated with his dogtorate today. Wants to know if you're proud of him.  would give congratulatory boop ,12.0,10,Nelly,,4640,23892,https://pbs.twimg.com/media/DCxyahJWsAAddSC.jpg,1,Pembroke,True,0.93112
876838120628539392,2017-06-19 16:24:33+00:00,This is Ginger. She's having a ruff Monday. Too many pupper things going on. H*ckin exhausting.  would snug passionately ,12.0,10,Ginger,pupper,2808,18241,https://pbs.twimg.com/media/DCsnnZsVwAEfkyi.jpg,1,Bloodhound,True,0.575751
876484053909872640,2017-06-18 16:57:37+00:00,This is Benedict. He wants to thank you for this delightful urban walk. Hopes you know he loves you.  super duper good boy ,13.0,10,Benedict,,2006,16582,https://pbs.twimg.com/media/DCnll_dUQAAkBdG.jpg,1,Golden_retriever,True,0.874566
876120275196170240,2017-06-17 16:52:05+00:00,"Meet Venti, a seemingly caffeinated puppoccino. She was just informed the weekend would include walks, pats and scritches.  much excite ",13.0,10,Venti,,3912,24711,https://pbs.twimg.com/media/DCiavj_UwAAcXep.jpg,1,Bernese_mountain_dog,True,0.534327
875747767867523072,2017-06-16 16:11:53+00:00,"This is Goose. He's a womanizer. Cheeky as h*ck, but also deep. Tongue slip game on another level.  will steal your girl ",13.0,10,Goose,,3590,22135,https://pbs.twimg.com/media/DCdH8YpUQAAiEbL.jpg,1,Labrador_retriever,True,0.799551
875144289856114688,2017-06-15 00:13:52+00:00,Meet Nugget and Hank. Nugget took Hank's bone. Hank is wondering if you would please return it to him. Both  would not intervene ,13.0,10,Nugget,,4161,19433,https://pbs.twimg.com/ext_tw_video_thumb/875144175078957056/pu/img/BRi_l7vUdpb93Knf.jpg,1,Siberian_husky,True,0.245048
875021211251597312,2017-06-14 16:04:48+00:00,Guys please stop sending pictures without any dogs in th- oh never mind hello excuse me sir.  stealthy as h*ck ,12.0,10,None,,3982,22579,https://pbs.twimg.com/media/DCSzF3NVoAAPzT4.jpg,2,West_highland_white_terrier,True,0.7143189999999999
874680097055178752,2017-06-13 17:29:20+00:00,Meet Cash. He hath acquired a stick. A very good stick tbh.  would pat head approvingly ,12.0,10,Cash,,3927,24634,https://pbs.twimg.com/media/DCN85nGUwAAzG_q.jpg,1,Labrador_retriever,True,0.836052
874296783580663808,2017-06-12 16:06:11+00:00,This is Jed. He may be the fanciest pupper in the game right now. Knows it too.  would sign modeling contract ,13.0,10,Jed,pupper,3488,22994,https://pbs.twimg.com/media/DCIgSR0XgAANEOY.jpg,1,Cocker_spaniel,True,0.437216
874057562936811520,2017-06-12 00:15:36+00:00,"I can't believe this keeps happening. This, is a birb taking a bath. We only rate dogs. Please only send dogs. Thank you...  ",12.0,10,None,,3386,20145,https://pbs.twimg.com/media/DCFGtdoXkAEsqIw.jpg,1,Flat-coated_retriever,True,0.8321770000000001
874012996292530176,2017-06-11 21:18:31+00:00,"This is Sebastian. He can't see all the colors of the rainbow, but he can see that this flag makes his human happy.  PrideMonth puppo ",13.0,10,Sebastian,puppo,8603,30157,https://pbs.twimg.com/media/DCEeLxjXsAAvNSM.jpg,2,Cardigan,True,0.806674
873580283840344065,2017-06-10 16:39:04+00:00,"We usually don't rate Deck-bound Saskatoon Black Bears, but this one is h*ckin flawless. Sneaky tongue slip too.  would hug firmly ",13.0,10,None,,3347,21413,https://pbs.twimg.com/media/DB-UotKXkAEHXVi.jpg,1,Newfoundland,True,0.678537
873213775632977920,2017-06-09 16:22:42+00:00,"This is Sierra. She's one precious pupper. Absolute . Been in and out of ICU her whole life. Help Sierra below

 ",12.0,10,Sierra,pupper,1333,6329,https://pbs.twimg.com/media/DB5HTBGXUAE0TiK.jpg,1,Vizsla,True,0.6197819999999999
872967104147763200,2017-06-09 00:02:31+00:00,Here's a very large dog. He has a date later. Politely asked this water person to check if his breath is bad.  good to go doggo ,12.0,10,None,doggo,4569,24116,https://pbs.twimg.com/media/DB1m871XUAAw5vZ.jpg,2,Labrador_retriever,True,0.476913
872820683541237760,2017-06-08 14:20:41+00:00,"Here are my favorite dogsatpollingstations 
Most voted for a more consistent walking schedule and to increase daily pats tenfold. All  ",13.0,10,None,,3171,13084,https://pbs.twimg.com/media/DBzhx0PWAAEhl0E.jpg,3,Pug,True,0.99912
872620804844003328,2017-06-08 01:06:27+00:00,This is Monkey. She's supporting owners everywhere with her fancy PrideMonth bandana.  love is love is love... ,13.0,10,Monkey,,3071,18349,https://pbs.twimg.com/media/DBwr_hzXkAEnZBW.jpg,1,Cocker_spaniel,True,0.513191
872486979161796608,2017-06-07 16:14:40+00:00,We. Only. Rate. Dogs. Do not send in other things like this fluffy floor shark clearly ready to attack. Get it together guys...  ,12.0,10,None,,7732,36137,https://pbs.twimg.com/media/DBuyRlTUwAAYhG9.jpg,1,Pembroke,True,0.931861
871879754684805121,2017-06-06 00:01:46+00:00,Say hello to Lassie. She's celebrating PrideMonth by being a splendid mix of astute and adorable. Proudly supupporting her owner.  ,13.0,10,Lassie,,9262,33146,https://pbs.twimg.com/media/DBmKAmBXUAE-pQ-.jpg,1,Shetland_sheepdog,True,0.969171
871762521631449091,2017-06-05 16:15:56+00:00,This is Rover. As part of pupper protocol he had to at least attempt to eat the plant. Confirmed not tasty. Needs peanut butter.  ,12.0,10,Rover,pupper,2973,17905,https://pbs.twimg.com/media/DBkfY58XcAEdzZy.jpg,2,Labrador_retriever,True,0.921393
871515927908634625,2017-06-04 23:56:03+00:00,This is Napolean. He's a Raggedy East Nicaraguan Zoom Zoom. Runs on one leg. Built for deception. No eyes. Good with kids.  great doggo ,12.0,10,Napolean,doggo,2950,17917,https://pbs.twimg.com/media/DBg_HT9WAAEeIMM.jpg,2,Komondor,True,0.974781
871032628920680449,2017-06-03 15:55:36+00:00,"This is Boomer. He's doing an advanced water takeoff. The opposite of Sully. Ears for control, mlem for style.  simply breathtaking ",13.0,10,Boomer,,3234,20180,https://pbs.twimg.com/media/DBaHi3YXgAE6knM.jpg,1,Kelpie,True,0.3980530000000001
870656317836468226,2017-06-02 15:00:16+00:00,"This is Cody. He zoomed too aggressively and tore his ACL. Happens to the best of us. Still 

Help Cody here:  ",13.0,10,Cody,,2215,10902,https://pbs.twimg.com/media/DBUxSSTXsAA-Jn1.jpg,4,Pembroke,True,0.945495
870374049280663552,2017-06-01 20:18:38+00:00,This is Zoey. She really likes the planet. Would hate to see willful ignorance and the denial of fairly elemental science destroy it.  ,13.0,10,Zoey,,22787,74042,https://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg,1,Golden_retriever,True,0.841001
870308999962521604,2017-06-01 16:00:09+00:00,"This is Rumble, but he's not ready to. Would rather fall asleep in his bath bucket.  would attempt a boop without waking ",13.0,10,Rumble,,3555,19505,https://pbs.twimg.com/media/DBP1asiUAAEKZI5.jpg,2,Greater_swiss_mountain_dog,True,0.6227520000000001
869772420881756160,2017-05-31 04:27:59+00:00,"This is Dewey (pronounced ""covfefe""). He's having a good walk. Arguably the best walk.  would snug softly ",13.0,10,Dewey,,8708,38078,https://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg,1,Pembroke,True,0.980148
869702957897576449,2017-05-30 23:51:58+00:00,Meet Stanley. He likes road trips. Will shift for you. One ear more effective than other.  we don't leave until you buckle pup Stanley ,13.0,10,Stanley,,5395,25095,https://pbs.twimg.com/media/DBHOOfOXoAABKlU.jpg,1,Pembroke,True,0.993449
869596645499047938,2017-05-30 16:49:31+00:00,This is Scout. He just graduated. Officially a doggo now. Have fun with taxes and losing sight of your ambitions.  would throw cap for ,12.0,10,Scout,doggo,2642,14231,https://pbs.twimg.com/media/DBFtiYqWAAAsjj1.jpg,1,Chihuahua,True,0.955156
869227993411051520,2017-05-29 16:24:37+00:00,This is Gizmo. His favorite thing is standing pupright like a hooman. Sneaky tongue slip status achieved.  would boop well ,13.0,10,Gizmo,,3203,18164,https://pbs.twimg.com/media/DBAePiVXcAAqHSR.jpg,1,Pembroke,True,0.664181
868622495443632128,2017-05-28 00:18:35+00:00,Here's a h*ckin peaceful boy. Unbothered by the comings and goings.  please reveal your wise ways ,13.0,10,None,,4486,23669,https://pbs.twimg.com/media/DA33i0XXsAEQtCA.jpg,1,Labrador_retriever,True,0.868107
868552278524837888,2017-05-27 19:39:34+00:00,"Say hello to Cooper. His expression is the same wet or dry. Absolute  but Coop desperately requests your help

 ",12.0,10,Cooper,,1757,8984,https://pbs.twimg.com/media/DA23sCeVoAE3uF0.jpg,1,Whippet,True,0.378151
867900495410671616,2017-05-26 00:29:37+00:00,"Unbelievable. We only rate dogs. Please don't send in non-canines like the ""I"" from Pixar's opening credits. Thank you...  ",12.0,10,None,,3580,21631,https://pbs.twimg.com/media/DAtm5MkXoAA4R6P.jpg,1,Labrador_retriever,True,0.522644
867774946302451713,2017-05-25 16:10:44+00:00,Meet Harold.  He's h*ckin cooperative.  good work Harold ,13.0,10,Harold,,6263,30324,https://pbs.twimg.com/media/DAr0tDZXUAEMvdu.jpg,2,Border_collie,True,0.661953
867421006826221569,2017-05-24 16:44:18+00:00,This is Shikha. She just watched you drop a skittle on the ground and still eat it. Could not be less impressed.  superior puppo ,12.0,10,Shikha,puppo,2120,14362,https://pbs.twimg.com/media/DAmyy8FXYAIH8Ty.jpg,1,Eskimo_dog,True,0.6164569999999999
867051520902168576,2017-05-23 16:16:06+00:00,"Oh my this spooked me up. We only rate dogs, not happy ghosts. Please send dogs only. It's a very simple premise. Thank you...  ",13.0,10,None,,6797,28748,https://pbs.twimg.com/media/DAhiwb0XcAA8x5Q.jpg,1,Samoyed,True,0.471403
866686824827068416,2017-05-22 16:06:55+00:00,This is Lili. She can't believe you betrayed her with bath time. Never looking you in the eye again.  would puppologize profusely ,12.0,10,Lili,,2975,17151,https://pbs.twimg.com/media/DAcXEWuXkAIBDGJ.jpg,1,Flat-coated_retriever,True,0.51473
866450705531457537,2017-05-22 00:28:40+00:00,"This is Jamesy. He gives a kiss to every other pupper he sees on his walk.  such passion, much tender ",13.0,10,Jamesy,pupper,30268,109023,https://pbs.twimg.com/media/DAZAUfBXcAAG_Nn.jpg,2,French_bulldog,True,0.905334
866334964761202691,2017-05-21 16:48:45+00:00,This is Coco. At first I thought she was a cloud but clouds don't bork with such passion.  would hug softly ,12.0,10,Coco,,12233,46683,https://pbs.twimg.com/media/DAXXDQNXgAAoYQH.jpg,1,Samoyed,True,0.984086
865718153858494464,2017-05-19 23:57:46+00:00,"Meet Boomer. He's just checking pup on you. Hopes you had a good day. If not, he hopes he made it better.  extremely good boy ",13.0,10,Boomer,,4864,22964,https://pbs.twimg.com/media/DAOmEZiXYAAcv2S.jpg,1,Golden_retriever,True,0.673664
865359393868664832,2017-05-19 00:12:11+00:00,This is Sammy. Her tongue ejects without warning sometimes. It's a serious condition. Needs a hefty dose from a BlepiPen.  ,13.0,10,Sammy,,4300,23645,https://pbs.twimg.com/media/DAJfxqGVoAAnvQt.jpg,2,Chesapeake_bay_retriever,True,0.832435
865006731092295680,2017-05-18 00:50:50+00:00,This is Nelly. He really hopes you like his Hawaiian shirt. He already tore the tags off.  h*ck of a puppurchase ,13.0,10,Nelly,,6686,25069,https://pbs.twimg.com/media/DAEfCFXUIAA1uqj.jpg,1,Pembroke,True,0.989882
